evaluation_month,n_common_sample_months,Equal Weight,Minimum Variance Classical,Minimum Variance Long Only,HRP
2000-01,114,0.0,2.033515962237891,0.07390418165953637,0.006233466016938617
2000-02,115,0.0,1.8916910386075916,0.10074429103959485,0.006989037834145421
2000-03,115,0.0,1.8885103907185234,0.08557392724394226,0.004938533578934675
2000-04,117,0.0,2.7534264086260083,0.09833171061199636,0.0055413258925430175
2000-05,118,0.0,1.2779590633728815,0.10826650230110867,0.007225316486846129
2000-06,119,0.0,1.3502394821854227,0.1077263653093821,0.00596173217747743
2000-08,114,0.0,1.281934446381264,0.1004578718309195,0.004816541135339145
2000-09,115,0.0,2.298827076976642,0.08768326510439055,0.005006690627742476
2000-10,115,0.0,1.4195460340539385,0.08710687225607236,0.006189661028552361
2000-12,118,0.0,1.5195107901376879,0.05629501105381602,0.004275173561422327
2001-02,115,0.0,1.9783791776578945,0.08110478000057467,0.0055392456190960695
2001-03,116,0.0,1.0007280843820439,0.058705588766267,0.00679694846198952
2001-04,117,0.0,1.1314969716111545,0.05836960820289711,0.004800311889293466
2001-05,118,0.0,1.6293334317523076,0.07482839443805535,0.004574334545818676
2001-06,119,0.0,0.8138302204940008,0.0715449422179201,0.0043309077961925365
2001-07,114,0.0,2.9284911333094783,0.07070315288531234,0.003727414379389881
2001-08,115,0.0,1.9667536327281911,0.08253407101484134,0.0041116213388055056
2001-09,116,0.0,4.771166265885955,0.08583517811326527,0.0041685598567098685
2001-10,114,0.0,1.483245823421415,0.0815626464006597,0.0046850862921300005
2001-11,114,0.0,0.9186687777847018,0.08792908422997436,0.004244552383799916
2001-12,114,0.0,1.0682811566165484,0.08851790944381709,0.004115875555888801
2002-01,115,0.0,1.3259487717570158,0.08635931459183979,0.0049294599277011075
2002-02,116,0.0,1.3154590057552598,0.0850777566848537,0.00403774974649779
2002-03,117,0.0,0.7814545925190238,0.08809447967982824,0.005373560477476098
2002-04,118,0.0,0.9703887264569202,0.08739277948863622,0.005224279408243553
2002-05,119,0.0,1.190334916964891,0.07090742037342455,0.00440489842055718
2002-06,120,0.0,0.6524368460246648,0.0736864898042504,0.004220811011992901
2002-07,120,0.0,0.7957106207323209,0.07112178807970904,0.0036333767376668658
2002-08,120,0.0,1.2833369877518692,0.08612507629365404,0.004480783557929681
2002-09,120,0.0,0.9370272381202537,0.08518601132333305,0.004200073319906192
2002-10,120,0.0,1.1919712085020417,0.09103997072877065,0.004229405243113051
2002-11,120,0.0,2.03467311869707,0.09472901634812636,0.004102081596567391
2002-12,120,0.0,1.286365190315371,0.093147570314273,0.004754755648246772
2003-01,114,0.0,1.8988260277751694,0.0879822817735585,0.004852939044926715
2003-02,115,0.0,1.3052426088348945,0.09342579642087795,0.003901962953882965
2003-03,116,0.0,1.115556669589981,0.09368869863981887,0.003949560543520635
2003-04,117,0.0,1.5982604017126127,0.0940775841223702,0.004770120979341746
2003-05,118,0.0,2.4032805237049404,0.10539540125755026,0.0051824442489577125
2003-06,119,0.0,1.810489977620499,0.10567497259861545,0.004655519566963914
2003-07,120,0.0,1.2029401270155509,0.10496613196286914,0.005718279407727002
2003-08,120,0.0,0.9271320191689594,0.10951705455274144,0.006317679779527682
2003-09,120,0.0,1.0131713651235559,0.10887121513757463,0.005642172343147226
2003-10,120,0.0,1.0413148750110806,0.10426207517575713,0.004721052312939319
2003-11,120,0.0,1.7807044405876247,0.10168349621971819,0.0048161769196126475
2003-12,120,0.0,2.222648981478701,0.10058649391088172,0.005307829916045147
2004-01,115,0.0,1.7547174780246597,0.09853045743766198,0.004270712406845528
2004-02,116,0.0,1.1800461554186958,0.09746837448963934,0.004779718867335414
2004-03,117,0.0,0.8503494822332169,0.10148773052819864,0.004822922011064503
2004-05,119,0.0,1.0356274743741125,0.09119871194533263,0.004214364949208967
2004-06,120,0.0,1.256631780291053,0.09551679872702197,0.004448700902127203
2004-08,120,0.0,1.146811007406882,0.09494348000973221,0.005234285452916386
2004-09,120,0.0,1.8669978263899394,0.0904859883342276,0.004711840136212292
2004-10,117,0.0,1.766673772289536,0.09043338346404295,0.004813263704450018
2004-11,116,0.0,1.3218600809293133,0.08912660931550515,0.005031722162976434
2004-12,120,0.0,1.0988252885503276,0.08987728086549018,0.004518213393774661
2005-01,120,0.0,1.2271139232884656,0.09049172426895276,0.004173803692412616
2005-02,120,0.0,1.283104272897084,0.08451332476860582,0.006171463170246058
2005-03,120,0.0,1.4793651432892039,0.07867614198681121,0.004644910919244422
2005-04,120,0.0,2.067538477983098,0.08259676410693036,0.004850631507439705
2005-05,120,0.0,2.4565573967982486,0.08271515769499858,0.00460026243870981
2005-06,120,0.0,2.4484252504282535,0.08162319753197556,0.0050073407792473115
2005-07,120,0.0,2.724947896020447,0.08085977233086006,0.0036040056737221063
2005-08,115,0.0,1.7489027867704419,0.09069464335651796,0.0049673897431714315
2005-09,120,0.0,1.7854267405051103,0.08581256549154571,0.005212840306066859
2005-11,114,0.0,2.3651724674869565,0.08803618412386097,0.005522124615564864
2005-12,114,0.0,7.972789947744889,0.09106342904010975,0.005739681719161175
2006-02,116,0.0,5.823385478779471,0.09304317694856573,0.006332489219886638
2006-03,118,0.0,1.4592863246413614,0.08456002527196743,0.0059862534831327556
2006-05,119,0.0,3.9659043321101755,0.06663559217237167,0.003706961509673656
2006-06,120,0.0,1.8291657365573597,0.06283461388330085,0.004999505863405323
2006-07,120,0.0,3.2003446184821005,0.060185150910320374,0.004656897578711903
2006-08,120,0.0,4.114576712925191,0.0895221933296786,0.00480604657731696
2006-09,120,0.0,2.100330788201439,0.0902689659429284,0.005760644400177141
2006-10,120,0.0,3.180893017815234,0.08773036340225576,0.005364061117915295
2006-11,120,0.0,2.4309162969213,0.08799095013555987,0.005326845889645277
2006-12,120,0.0,3.0612554343865663,0.08744932696571722,0.005562058134284462
2007-02,120,0.0,1.9675906292070242,0.08959846689657486,0.004547742160560095
2007-03,114,0.0,1.3507389882235554,0.08037791682766281,0.006250358289330231
2007-04,115,0.0,1.903679625711437,0.08039448822660442,0.005060236688021143
2007-05,116,0.0,1.1306317622365294,0.07220815736705986,0.004771903435466703
2007-06,117,0.0,1.2929276228305802,0.049895974710683716,0.00561274138434488
2007-07,118,0.0,3.1319814802501718,0.04976353881322697,0.00482642947757017
2007-08,119,0.0,2.032618850420346,0.048794181581622235,0.005278287827062994
2007-09,120,0.0,1.279370959542838,0.05133020598162144,0.005521428527645913
2007-10,120,0.0,1.5728871816231713,0.05357203963816256,0.005687289363650121
2007-11,120,0.0,0.8278019151488789,0.06678150422931409,0.005298085856995432
2007-12,120,0.0,0.9441252083618531,0.08130701747301798,0.005462999507528719
2008-01,120,0.0,1.0461266552551922,0.09066995514880812,0.004976051717888567
2008-02,120,0.0,0.7503045270373967,0.08379240142656294,0.005556368361477885
2008-03,120,0.0,0.7173006170870742,0.05492740889260121,0.004878207970894057
2008-04,114,0.0,0.7529472012708559,0.07360239120536481,0.006470561135249749
2008-05,115,0.0,0.8447592665311792,0.07151271306010265,0.006899952930308599
2008-06,116,0.0,1.3298197639101643,0.06836091817592127,0.006484519779713537
2008-07,117,0.0,1.0978167113120691,0.07572844815476767,0.006673608251534457
2008-08,118,0.0,1.1667875655301376,0.0749345431128312,0.006070114395870042
2008-09,119,0.0,1.1032513594451254,0.07523260222470232,0.006644998048719596
2008-10,120,0.0,1.2346324702829317,0.07640652887026464,0.006034776998466598
2008-11,120,0.0,1.7141925000826237,0.07711805376904254,0.005153115905364628
2008-12,114,0.0,4.467972633702059,0.1038226306387958,0.005543131599280425
2009-02,114,0.0,2.3873119473046827,0.08238992382353123,0.005627820635501483
2009-03,114,0.0,2.5242588617193693,0.08448475006463682,0.006244895508741007
2009-04,115,0.0,2.1932610303844506,0.09476073999403069,0.0067511117944120385
2009-05,114,0.0,0.869658881230293,0.09128271059430375,0.006883522353777643
2009-06,114,0.0,1.3297340217455673,0.0901023390886512,0.0068899213589265805
2009-07,115,0.0,2.441709522770925,0.0834532487386725,0.006948682065156274
2009-08,116,0.0,2.3529319653828273,0.08847961507868576,0.0055282599673901036
2009-09,117,0.0,1.2322117243692923,0.09334236495691606,0.005529526235465508
2009-10,118,0.0,1.135276207123622,0.08966975254056526,0.0062975395614703385
2009-11,114,0.0,1.0055308040074256,0.09489466441750337,0.007615221132800694
2009-12,115,0.0,2.5892497394455516,0.09815768752188704,0.007123640244656825
2010-01,116,0.0,2.4011579199030364,0.09960420127066957,0.007225296537481984
2010-02,117,0.0,2.232084433154006,0.10037029605298298,0.00790817134305185
2010-03,118,0.0,2.6151297097474524,0.09858663771671618,0.006974818904809036
2010-04,119,0.0,2.894920946309462,0.0994764950246964,0.0074747462924135135
2010-05,114,0.0,3.902483384187995,0.1168602836685967,0.007356512368990987
2010-06,115,0.0,8.072477048159273,0.1233795059669212,0.008280067185690831
2010-07,116,0.0,4.964894393917829,0.12171406898240401,0.008132388785489728
2010-08,117,0.0,5.04083544857918,0.12450528303694453,0.008004980415325968
2010-09,118,0.0,4.172178094188406,0.12259745523766659,0.00828945891096644
2010-10,119,0.0,4.822019560359107,0.12688125859792054,0.008049887945003008
2010-11,120,0.0,3.509432696747363,0.12569974550548055,0.008550502354124382
2010-12,120,0.0,5.810748739977453,0.11403196095377047,0.00896906564232362
2011-01,114,0.0,7.921835138449841,0.14043692106463176,0.009646769297835995
2011-02,115,0.0,3.453320785540507,0.1396428696412894,0.008150501549019137
2011-03,116,0.0,3.327581517361733,0.13775452857037718,0.008073050975579548
2011-04,117,0.0,1.4667680837457804,0.1375277717301382,0.007105555457667386
2011-05,114,0.0,1.3189189698030366,0.13469850251824914,0.008237779911088658
2011-06,115,0.0,1.0511840774294618,0.1341775013642468,0.008256126418593248
2011-07,114,0.0,2.6345497187632723,0.15638334228012762,0.008229192797928418
2011-08,115,0.0,1.7458309119073339,0.1574874799547566,0.007532812594490042
2011-09,120,0.0,1.6260819882451463,0.14450708651043842,0.00948744522225933
2011-10,117,0.0,3.8376311707480215,0.1397132636528452,0.00864698658768246
2011-11,118,0.0,2.350664459613785,0.16574956591681803,0.009681119470701494
2011-12,120,0.0,1.460200889091462,0.13768972131614485,0.008686397769401161
2012-01,120,0.0,3.198324202732295,0.14300173731616392,0.009062484858582584
2012-02,120,0.0,3.049584827210238,0.16040406177189778,0.009148335218701382
2012-03,120,0.0,2.128809812166465,0.15483567698951473,0.008580547243796062
2012-04,120,0.0,3.064196055736864,0.16437884926727642,0.008417595663221412
2012-05,120,0.0,1.427979460934719,0.16026781020440978,0.008708502419677007
2012-06,114,0.0,1.0754799510153412,0.13832332937121153,0.006891937242688385
2012-07,115,0.0,3.468826057995652,0.1417521757949589,0.0073050724986563915
2012-08,116,0.0,3.701855128736547,0.139550932697008,0.007954921343487199
2012-09,117,0.0,3.3666834244511743,0.1325001085575223,0.006412556671110802
2012-10,118,0.0,2.185280063182585,0.13152733356488766,0.006420901888773426
2012-11,119,0.0,2.213468655490469,0.13366405026474437,0.007185440859045966
2012-12,120,0.0,1.3422505790441501,0.12785957516738097,0.007257291943733339
2013-01,120,0.0,2.313373099487993,0.12353984665122009,0.006611229161700736
2013-02,120,0.0,2.375769992606914,0.12662263026843418,0.006644930733054615
2013-03,120,0.0,1.5135203206444485,0.13299279834884767,0.007534442946340466
2013-04,120,0.0,1.5705300297660243,0.13339036286393852,0.007041782481427667
2013-05,120,0.0,1.8818424537655423,0.11716983112590322,0.0067141348715149445
2013-06,120,0.0,3.6744832815977824,0.11011877284076788,0.00671273918693017
2013-07,114,0.0,3.411501192659001,0.10657965313820789,0.00871488549605223
2013-08,115,0.0,1.5957559594726596,0.1091723482002695,0.007084566485075966
2013-09,120,0.0,6.2535838250818605,0.11270855996123061,0.007250717745792629
2013-10,120,0.0,2.905245343904757,0.11255336159057007,0.007537511428593468
2013-11,120,0.0,1.4242573714457385,0.11739458901630477,0.006867757234273353
2013-12,120,0.0,2.0843202840701482,0.08144370156860561,0.006280959866903498
2014-01,120,0.0,1.4405407616185624,0.08049181115601378,0.006097639221612133
2014-02,115,0.0,1.9655574490538728,0.12486099362264903,0.006296699788631292
2014-03,114,0.0,2.9810584111365293,0.0911072444221618,0.0064513209421429565
2014-04,115,0.0,4.100586406080363,0.12515754657508005,0.006266013150927546
2014-05,116,0.0,4.627579218928404,0.12285814164866175,0.0053326960379318595
2014-06,114,0.0,4.119981211285839,0.13269536312554536,0.006035390106400901
2014-07,114,0.0,3.30277096972537,0.13582393062143994,0.007180230929233515
2014-08,115,0.0,1.4133085807986114,0.09767814505028859,0.0058555856211199514
2014-09,116,0.0,3.0560391448388486,0.09163308605455044,0.006515215487696359
2014-10,117,0.0,4.849290418009801,0.09330058914980982,0.006346833497509046
2014-11,118,0.0,5.417499814161018,0.12159785924729596,0.006240180599133598
2014-12,119,0.0,4.2595219162483815,0.12406233565335271,0.006095733884141717
2015-02,120,0.0,2.718936309624061,0.1270001521490471,0.006373578854753189
2015-03,120,0.0,3.646211567214443,0.12042436933079843,0.005969885957444469
2015-04,120,0.0,2.535821264791231,0.11538441751620268,0.006527056191429161
2015-05,120,0.0,1.7015082075354053,0.11131204174850405,0.0071145143964626645
2015-06,120,0.0,4.621208536339114,0.08822472218844937,0.005919302651853481
2015-07,120,0.0,4.16508533146119,0.09641206871140161,0.005462627244619635
2015-08,120,0.0,3.5887876242299432,0.10528917401581162,0.006688165668122995
2015-09,120,0.0,2.445209653953121,0.11180347914491161,0.006039124016010749
2015-10,120,0.0,3.2129442152225383,0.11425683398532709,0.005720728279495927
2015-11,120,0.0,2.792897562391957,0.12257558976513117,0.005782293829904757
2015-12,114,0.0,4.697499728113763,0.12400455521083967,0.0049937068809286925
2016-01,115,0.0,3.5143520290582853,0.12227272969100732,0.005380053756918788
2016-02,116,0.0,2.588038694963055,0.12099206696427617,0.005043831833069563
2016-03,117,0.0,4.693884822133393,0.11606896999608839,0.005323339713880479
2016-04,118,0.0,4.564909762362414,0.11513540714250857,0.005945274831769341
2016-05,119,0.0,4.122238832118044,0.11824389726591635,0.00618544288807031
2016-06,120,0.0,4.023327100212326,0.11647957309220647,0.0053135779189241675
2016-07,120,0.0,5.732666576632399,0.10446555203656109,0.00517973618733759
2016-08,120,0.0,6.169071696961897,0.10756995692162813,0.005030082785697908
2016-09,120,0.0,5.561879137384824,0.10490760506505005,0.005352972153922048
2016-10,120,0.0,5.821129683884128,0.11041354966725572,0.005551631368655655
2016-11,114,0.0,7.512162440927812,0.11439379184285584,0.005686423360067832
2016-12,115,0.0,8.324785961502988,0.1256297437759721,0.0061172879228686425
2017-01,116,0.0,6.953618557126665,0.12688974679989823,0.0060090685383567
2017-02,117,0.0,6.883177247198533,0.11374921981062952,0.00597981384237406
2017-03,118,0.0,2.7409254404556074,0.11609893527283813,0.005526174838167631
2017-04,119,0.0,6.227836998313877,0.11539714043632736,0.005549796104827359
2017-05,120,0.0,3.4902259353097307,0.11637683823723169,0.006125923555444643
2017-06,120,0.0,6.219178369610706,0.12541304069094078,0.005793011530443667
2017-07,120,0.0,3.9840776347676825,0.11326840389244124,0.006147329474612805
2017-08,120,0.0,3.6748115535364883,0.12645966785393473,0.005868184821679983
2017-10,114,0.0,6.903564665567561,0.11040827729983829,0.006410965636628718
2017-11,115,0.0,8.317306167942313,0.1002833160439796,0.006674609502167401
2017-12,116,0.0,4.712856612871833,0.10593196593718243,0.005802610338930774
2018-01,117,0.0,8.649215705704462,0.09750524404568248,0.005565866317037717
2018-02,118,0.0,16.831290395797286,0.10958600334900721,0.005601055204820952
2018-03,119,0.0,7.1528469964510775,0.123290490809912,0.005341672620971326
2018-04,120,0.0,6.68530464501748,0.12428314253122852,0.005314644641536776
2018-05,120,0.0,5.849843287378712,0.12201131934380444,0.005395688389619752
2018-06,120,0.0,8.478216405322161,0.1175146161429304,0.004721314739377675
2018-07,120,0.0,3.335468895435258,0.11884411095070661,0.004807369866846499
2018-08,120,0.0,3.8374594901480745,0.11937725469157341,0.004790216880247386
2018-09,120,0.0,4.260568863396171,0.11844000176526147,0.005005876040686108
2018-10,120,0.0,2.2187592569022607,0.11597729086295588,0.005170090420565888
2018-11,120,0.0,2.4655916516152523,0.09582287931603166,0.004935295159541332
2018-12,120,0.0,2.4570509471790474,0.09791301048502878,0.005564772551695965
2019-01,120,0.0,2.4981109365031333,0.09915458545315194,0.004855978884077296
2019-02,120,0.0,2.4517476642443716,0.11327771543234212,0.004893576328129676
2019-03,120,0.0,1.7949317301565544,0.10332701404978921,0.005283796603289537
2019-04,120,0.0,2.952017182078038,0.10571134720938097,0.005614577737197499
2019-05,120,0.0,5.644349312129436,0.1043843687270779,0.005251913407933331
2019-06,120,0.0,6.338098476570697,0.11028486857557768,0.004571069031519648
2019-07,120,0.0,4.174639783074498,0.11795116256113371,0.004647592981652636
2019-08,120,0.0,6.322088406418181,0.11503215364230247,0.005247881549775346
2019-09,120,0.0,7.3905413730372915,0.10397920403091386,0.0038399748394072073
2019-10,120,0.0,6.637818004731289,0.10378850120691813,0.003937066681909535
2019-11,120,0.0,8.843331638781818,0.10430811263651092,0.005382781421261056
2019-12,120,0.0,5.361152220000139,0.08911286919734338,0.005404610665760363
2020-01,114,0.0,5.011837603388003,0.0969454932741287,0.005403352444272416
2020-02,115,0.0,5.040168118886258,0.08656068033341079,0.004919516499869327
2020-03,116,0.0,13.635104611180996,0.06957071694915534,0.004394382369027188
2020-04,114,0.0,5.5713890411565785,0.07020432729401757,0.004560762423682564
2020-05,115,0.0,6.869372209950263,0.06988113194883978,0.005007129741052048
2020-06,116,0.0,2.972224389424339,0.06520389471220495,0.004174369106129128
2020-07,117,0.0,3.3664027812738575,0.06553582144708306,0.004699780915434835
2020-08,118,0.0,4.522671426827509,0.06666179443564893,0.004249310669067629
2020-09,119,0.0,3.6516043634342092,0.07152653991804728,0.004850271928950742
2020-10,120,0.0,3.1683282191667583,0.0671828899870836,0.004053530013575794
2020-11,120,0.0,3.6589548450229414,0.06146692817694805,0.004251881833918344
2020-12,120,0.0,4.086042850491562,0.07374330860279954,0.0044516078039229245
2021-01,120,0.0,2.8068301069830044,0.06733071520176674,0.004701549720562996
2021-02,120,0.0,2.706142072452371,0.07130482643085383,0.0043696656826934036
2021-03,120,0.0,1.8335170712752378,0.07018799207993673,0.00393104205082488
2021-04,120,0.0,2.11024491790629,0.07186204958632315,0.005012623826114823
2021-05,120,0.0,1.9469669099694085,0.07329887559347467,0.004965018031404456
2021-06,120,0.0,1.6616006809181776,0.0703329404374725,0.0050408382000894526
2021-07,120,0.0,2.511004971683407,0.06939765381912337,0.004738794106229963
2021-08,120,0.0,12.715679582477248,0.07128476433956932,0.0044845242466761154
2021-09,120,0.0,8.479509695360159,0.06921586704969111,0.005270422694471737
2021-10,120,0.0,2.599107453089048,0.06852410446916674,0.004155023149964452
2021-11,120,0.0,7.4406673210380845,0.06727999456509652,0.004005460970565235
2021-12,114,0.0,2.8521811422391825,0.07492564961560348,0.004071742013735304
